	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu_piR_005891|gb|DQ557724|Mus_musculus:17:27083407:27083432:Plus	0	0	1	0	0	0	0	1	0	0
mmu_piR_029553|gb|DQ714710|Mus_musculus:1:57298037:57298064:Minus	0	0	1	1	0	1	0	0	0	0
mmu_piR_006067|gb|DQ558172|Mus_musculus:6:127768658:127768687:Plus	0	0	1	0	0	0	0	1	0	0
mmu_piR_024783|gb|DQ707814|Mus_musculus:5:113595602:113595632:Plus	0	0	1	0	0	0.5	0.25	0	0	0
mmu_piR_024752|gb|DQ707772|Mus_musculus:5:150094628:150094656:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_031263|gb|DQ717120|Mus_musculus:5:113567974:113568003:Minus	0	0	1	0	0	0	0	0	1	0
mmu_piR_020209|gb|DQ701153|Mus_musculus:8:120096002:120096030:Plus	0	0	1	0	0	1	0	0	0	0
mmu_piR_037224|gb|DQ725819|Mus_musculus:5:150074406:150074434:Minus	0	0	1	0	0	1	0	0	0	0
mmu_piR_007258|gb|DQ563319|Mus_musculus:10:62059171:62059202:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_030425|gb|DQ715945|Mus_musculus:7:73019008:73019037:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_033531|gb|DQ720472|Mus_musculus:2:150940376:150940404:Minus	0	0	1	0	0	0	0	1	1	0
mmu_piR_034502|gb|DQ721875|Mus_musculus:9:67511181:67511208:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_003491|gb|DQ550018|Mus_musculus:6:127793356:127793385:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_025899|gb|DQ709420|Mus_musculus:7:73673003:73673025:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_002824|gb|DQ547776|Mus_musculus:10:85191169:85191198:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_010625|gb|DQ686810|Mus_musculus:9:67534164:67534193:Plus	0	0	1	1	2	0	1	0	0	0
mmu_piR_018926|gb|DQ699260|Mus_musculus:17:27023107:27023132:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_028094|gb|DQ712615|Mus_musculus:5:113592937:113592965:Plus	0	0	1	1	0	0	2	0	0	0
mmu_piR_031814|gb|DQ717893|Mus_musculus:7:73682780:73682808:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_022418|gb|DQ704398|Mus_musculus:9:67524089:67524117:Minus	0	0	1	0	0	0	1	0	0	1
mmu_piR_037276|gb|DQ725893|Mus_musculus:4:93786713:93786739:Minus	0	0	1	0	0	0	1	0	0	0
mmu_piR_023304|gb|DQ705653|Mus_musculus:6:127751838:127751867:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_028646|gb|DQ713385|Mus_musculus:1:94825751:94825778:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_019453|gb|DQ700023|Mus_musculus:14:43699291:43699318:Minus	0	0	1	0	0	0	1	0	0	0
mmu_piR_028603|gb|DQ713328|Mus_musculus:6:81864004:81864034:Minus	0	0	1	1	0	0	0	0	0	0
mmu_piR_032914|gb|DQ719506|Mus_musculus:2:92367111:92367140:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_022663|gb|DQ704740|Mus_musculus:17:27083947:27083976:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_033646|gb|DQ720637|Mus_musculus:5:113581506:113581532:Plus	0	0	1	1	0	1	2	0	2	0
mmu_piR_016983|gb|DQ696376|Mus_musculus:5:115078750:115078779:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_022892|gb|DQ705051|Mus_musculus:5:113592899:113592928:Plus	0	0	1	0.5	0	0	0	0	0	0
mmu_piR_009818|gb|DQ685538|Mus_musculus:4:61710148:61710177:Minus	0	0	1	1.5	0.5	0	0.333333333333333	0	2	1
mmu_piR_018069|gb|DQ697957|Mus_musculus:7:73710049:73710076:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_039938|gb|piRNA_907|Mus_musculus:17:27026725:27026751:Minus	0	0	1	1	0	0	0	0	0	1
mmu_piR_004700|gb|DQ553831|Mus_musculus:9:54038895:54038921:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_027972|gb|DQ712424|Mus_musculus:10:100011636:100011665:Plus	0	0	1	0	0	1	0	0	0	1
mmu_piR_009118|gb|DQ569425|Mus_musculus:2:92378753:92378780:Plus	0	0	1	1	1	0	0	0	0	0
mmu_piR_023561|gb|DQ706040|Mus_musculus:2:92390383:92390412:Plus	0	0	1	0	1	0	0	0	0	0
mmu_piR_033711|gb|DQ720730|Mus_musculus:9:67498503:67498531:Minus	0	0	1	0	0	0	0	0	1	0
mmu_piR_035239|gb|DQ722959|Mus_musculus:17:27051578:27051608:Minus	0	0	1	0.333333333333333	0	0.666666666666667	0	1	0	0
mmu_piR_016688|gb|DQ695956|Mus_musculus:7:108871208:108871233:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_008254|gb|DQ566803|Mus_musculus:17:27026214:27026244:Minus	0	0	1	0	0	0	0	0	2	0
mmu_piR_037321|gb|DQ725967|Mus_musculus:17:66126855:66126883:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_005822|gb|DQ557442|Mus_musculus:15:72925987:72926015:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_032377|gb|DQ718711|Mus_musculus:12:98802518:98802547:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_029770|gb|DQ715005|Mus_musculus:6:127791916:127791945:Plus	0	0	1	0	0	0	0	1	0	0
mmu_piR_036399|gb|DQ724650|Mus_musculus:4:93788313:93788341:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_009417|gb|DQ684866|Mus_musculus:5:115108650:115108674:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_002301|gb|DQ546010|Mus_musculus:14:18434190:18434220:Minus	0	0	1	0	1	1	2	1	0	2
mmu_piR_038624|gb|piRNA_1657|Mus_musculus:17:27047130:27047156:Minus	0	0	1	0	0	0	0.5	0	0	0
mmu_piR_033340|gb|DQ720180|Mus_musculus:17:27075575:27075603:Plus	0	0	1	0	0	1	1	0	0	0
mmu_piR_004350|gb|DQ552640|Mus_musculus:7:73677792:73677817:Minus	0	0	1	0	0	0	1	0	0	0
mmu_piR_009973|gb|DQ685777|Mus_musculus:8:95082859:95082886:Plus	0	0	1	2	2	0	1	1	1	0
mmu_piR_026482|gb|DQ710296|Mus_musculus:6:81861882:81861912:Minus	0	0	1	1.5	0	1	0	0	0	0.5
mmu_piR_037103|gb|DQ725645|Mus_musculus:2:150847199:150847226:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_019934|gb|DQ700762|Mus_musculus:12:98805601:98805631:Minus	0	0	1	0	0	0	0	1	0	0
mmu_piR_002553|gb|DQ546868|Mus_musculus:12:98848563:98848592:Plus	0	0	1	1	0	0	0	0	0	0
mmu_piR_027652|gb|DQ711967|Mus_musculus:9:67517089:67517118:Minus	0	0	1	1	1	0	1	1	0	1
mmu_piR_039541|gb|piRNA_3439|Mus_musculus:9:67511311:67511336:Minus	0	0	1	0	0	1	0	1	0	0
mmu_piR_023683|gb|DQ706240|Mus_musculus:17:27044678:27044708:Minus	0	0	1	2	0	1.5	0	1	0	0
mmu_piR_025228|gb|DQ708456|Mus_musculus:4:134899990:134900019:Plus	0	0	1	2	1.5	1	1	0	1	1
mmu_piR_024864|gb|DQ707927|Mus_musculus:6:10439602:10439628:Plus	0	0	1	0	0	0	0	1	1	0
mmu_piR_014783|gb|DQ693144|Mus_musculus:2:150847716:150847744:Plus	0	0	1	1	0	0	0	0	0	1
mmu_piR_018053|gb|DQ697937|Mus_musculus:10:86049998:86050026:Plus	0	0	1	0	1	0	0	0	0	0
mmu_piR_008109|gb|DQ566264|Mus_musculus:9:67508421:67508448:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_023589|gb|DQ706094|Mus_musculus:15:74464344:74464372:Plus	0	0	1	1	2	1	0	0	0	0
mmu_piR_006282|gb|DQ560803|Mus_musculus:2:92342706:92342733:Plus	0	0	1	0	0	1	1	0	0	0
mmu_piR_038286|gb|DQ727372|Mus_musculus:15:78490566:78490590:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_013215|gb|DQ690788|Mus_musculus:14:43702319:43702345:Minus	0	0	1	1	0	0	1	0	1	0
mmu_piR_021921|gb|DQ703639|Mus_musculus:6:127763686:127763715:Plus	0	0	1	0	0	0	0	0	0	0.5
mmu_piR_029948|gb|DQ715275|Mus_musculus:7:73012941:73012969:Plus	0	0	1	1	0	1	0	0	0	0
mmu_piR_034090|gb|DQ721279|Mus_musculus:6:127759746:127759775:Minus	0	0	1	0	0	0	1	0	1	2
mmu_piR_002465|gb|DQ546629|Mus_musculus:15:59090823:59090852:Minus	0	0	1	0	0	0	0	0	0	1
mmu_piR_010927|gb|DQ687262|Mus_musculus:9:67497126:67497155:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_008143|gb|DQ566362|Mus_musculus:7:73688924:73688955:Minus	0	0	1	0	0	0	1	0	4	0
mmu_piR_028560|gb|DQ713264|Mus_musculus:9:67546187:67546215:Plus	0	0	1	0	0	0	0	0	1	0
mmu_piR_016741|gb|DQ696027|Mus_musculus:8:113012411:113012440:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_036440|gb|DQ724699|Mus_musculus:15:59086258:59086288:Minus	0	0	1	0	1	0	1	0	0	0
mmu_piR_027336|gb|DQ711517|Mus_musculus:7:69777514:69777543:Minus	0	0	1	0	0	0	0	0	0	0.5
mmu_piR_024122|gb|DQ706870|Mus_musculus:1:57298667:57298693:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_020823|gb|DQ702052|Mus_musculus:7:69790127:69790156:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_037417|gb|DQ726105|Mus_musculus:2:92351339:92351369:Plus	0	0	1	1	0.25	1	0	0	0	0
mmu_piR_037308|gb|DQ725944|Mus_musculus:10:75300501:75300530:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_023693|gb|DQ706257|Mus_musculus:9:67527567:67527594:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_038848|gb|piRNA_2074|Mus_musculus:2:92390176:92390203:Plus	0	0	1	2	1	1	0	0	0	0
mmu_piR_014394|gb|DQ692563|Mus_musculus:4:61711342:61711370:Minus	0	0	1	0.333333333333333	0	0	1	1	0	0
mmu_piR_039594|gb|piRNA_353|Mus_musculus:12:98826943:98826974:Plus	0	0	1	0	1	0	0	0	2	0
mmu_piR_003350|gb|DQ549578|Mus_musculus:15:59104610:59104638:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_036781|gb|DQ725178|Mus_musculus:11:50786956:50786984:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_021498|gb|DQ703002|Mus_musculus:2:150848659:150848689:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_017451|gb|DQ697066|Mus_musculus:12:98818578:98818605:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_038114|gb|DQ727112|Mus_musculus:12:98837098:98837128:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_030848|gb|DQ716535|Mus_musculus:2:92393988:92394017:Plus	0	0	1	1	0	0	0	1	0	0
mmu_piR_024859|gb|DQ707922|Mus_musculus:14:23198172:23198203:Minus	0	0	1	0	0	0	0	0	2.5	0
mmu_piR_021695|gb|DQ703290|Mus_musculus:2:92349363:92349392:Plus	0	0	1	0	0	0	1	0	0	0
mmu_piR_007930|gb|DQ565626|Mus_musculus:9:54043328:54043358:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_026316|gb|DQ710048|Mus_musculus:17:27060917:27060946:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_011059|gb|DQ687477|Mus_musculus:2:32129025:32129054:Plus	0	0	1	0	0	1	0	1	1	0
mmu_piR_024256|gb|DQ707068|Mus_musculus:7:73666623:73666647:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_031337|gb|DQ717224|Mus_musculus:7:73662368:73662399:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_005386|gb|DQ556001|Mus_musculus:6:128151685:128151713:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_015158|gb|DQ693678|Mus_musculus:5:150079859:150079889:Minus	0	0	1	0	0	1.5	2	1	2.5	0
mmu_piR_039781|gb|piRNA_605|Mus_musculus:15:59092560:59092584:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_014652|gb|DQ692929|Mus_musculus:4:93787543:93787571:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_011406|gb|DQ688008|Mus_musculus:2:150846782:150846810:Plus	0	0	1	0	0	0	1	0	0	1
mmu_piR_024094|gb|DQ706835|Mus_musculus:9:67540563:67540590:Plus	0	0	1	0	0	1	0	0	0	0
mmu_piR_038538|gb|piRNA_1476|Mus_musculus:17:27038935:27038954:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_021951|gb|DQ703679|Mus_musculus:5:144019336:144019359:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_025714|gb|DQ709158|Mus_musculus:15:59098613:59098641:Minus	0	0	1	1	1	0	0.833333333333333	1	0	0
mmu_piR_027465|gb|DQ711707|Mus_musculus:17:27065183:27065211:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_001971|gb|DQ544838|Mus_musculus:9:67554321:67554351:Plus	0	0	1	1	0	0	0	0	0	0
mmu_piR_035416|gb|DQ723209|Mus_musculus:18:67184590:67184619:Minus	0	0	1	1.5	0	0	1	0	0	0
mmu_piR_035205|gb|DQ722909|Mus_musculus:9:54029904:54029931:Minus	0	0	1	0	0	0	0.5	0	0	0
mmu_piR_015644|gb|DQ694396|Mus_musculus:9:54046725:54046753:Minus	0	0	1	2.33333333333333	0	0	0	0	0	1
mmu_piR_020733|gb|DQ701930|Mus_musculus:14:18419761:18419786:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_001446|gb|DQ543416|Mus_musculus:14:22938520:22938551:Plus	0	0	1	0	0	0	0	1	0	0
mmu_piR_029157|gb|DQ714142|Mus_musculus:4:93822951:93822981:Minus	0	0	1	0	1	0	1	1	1	2
mmu_piR_024341|gb|DQ707180|Mus_musculus:2:92350326:92350354:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_019481|gb|DQ700063|Mus_musculus:15:59102870:59102897:Minus	0	0	1	1	0	3	1	0	3	1
mmu_piR_020888|gb|DQ702149|Mus_musculus:5:150075321:150075350:Minus	0	0	1	0	0	0	0	0	0	1
mmu_piR_027396|gb|DQ711609|Mus_musculus:14:43864023:43864051:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_028399|gb|DQ713039|Mus_musculus:6:128414508:128414539:Plus	0	0	1	0	1	2	1	0	2	1
mmu_piR_035342|gb|DQ723105|Mus_musculus:15:59084194:59084224:Minus	0	0	1	0	0	0	0	0.5	0	0
mmu_piR_025929|gb|DQ709460|Mus_musculus:12:98821830:98821860:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_021201|gb|DQ702580|Mus_musculus:6:85077849:85077879:Minus	0	0	1	1	1	1	0	0	0	0
mmu_piR_032921|gb|DQ719515|Mus_musculus:6:127782326:127782355:Plus	0	0	1	0	0	0	1	0	1	0
mmu_piR_022315|gb|DQ704233|Mus_musculus:2:150940296:150940326:Minus	0	0	1	0	0	0	0	1	0	0
mmu_piR_021162|gb|DQ702530|Mus_musculus:7:73667888:73667912:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_009759|gb|DQ685428|Mus_musculus:10:75297409:75297437:Plus	0	0	1	1	0	0	0	0	0	0
mmu_piR_022498|gb|DQ704508|Mus_musculus:9:67539759:67539788:Plus	0	0	1	1	0	0	0	0.5	0	0
mmu_piR_024433|gb|DQ707308|Mus_musculus:9:67554785:67554814:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_017269|gb|DQ696806|Mus_musculus:2:150839059:150839089:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_032269|gb|DQ718554|Mus_musculus:10:86017690:86017718:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_007049|gb|DQ562718|Mus_musculus:15:59104547:59104575:Minus	0	0	1	1	1	1	0	0	0	1
mmu_piR_034656|gb|DQ722092|Mus_musculus:5:113592493:113592518:Plus	0	0	1	0	0	0	0	0	0	2
mmu_piR_005716|gb|DQ557180|Mus_musculus:17:27068274:27068302:Plus	0	0	1	0	1	0	0	0	0	0
mmu_piR_016064|gb|DQ695028|Mus_musculus:7:73682837:73682866:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_005556|gb|DQ556736|Mus_musculus:5:135446137:135446166:Plus	0	0	1	0	0	1	0	0	0	0
mmu_piR_024674|gb|DQ707673|Mus_musculus:2:150843311:150843339:Plus	0	0	1	0	0	2	2	0	0	0
mmu_piR_021590|gb|DQ703144|Mus_musculus:5:135445919:135445945:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_018723|gb|DQ698963|Mus_musculus:9:67514806:67514835:Minus	0	0	1	0	0	0.5	1	0	0	0
mmu_piR_003667|gb|DQ550527|Mus_musculus:18:67182367:67182396:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_034883|gb|DQ722417|Mus_musculus:11:103252637:103252660:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_032531|gb|DQ718943|Mus_musculus:5:113566835:113566863:Minus	0	0	1	0	0	0	0	0.5	0	0
mmu_piR_030282|gb|DQ715745|Mus_musculus:7:38158140:38158169:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_005308|gb|DQ555762|Mus_musculus:2:92393266:92393294:Plus	0	0	1	2	0	0	0	0	0	0
mmu_piR_035810|gb|DQ723801|Mus_musculus:5:150084819:150084846:Minus	0	0	1	0	1	0	0	0	1	0
mmu_piR_010517|gb|DQ686644|Mus_musculus:9:67513253:67513281:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_032721|gb|DQ719218|Mus_musculus:14:22944220:22944248:Plus	0	0	1	1	0	0	0	0	0	0
mmu_piR_007473|gb|DQ564013|Mus_musculus:6:87930725:87930754:Minus	0	0	1	0	0	1	0	0	0	0
mmu_piR_029164|gb|DQ714157|Mus_musculus:10:75286822:75286850:Plus	0	0	1	0	0	0	0	0	1	0
mmu_piR_016048|gb|DQ695001|Mus_musculus:15:59109489:59109517:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_039657|gb|piRNA_3628|Mus_musculus:9:54031343:54031371:Minus	0	0	1	0	0	0	0	0	0	1
mmu_piR_005665|gb|DQ557045|Mus_musculus:15:74468886:74468915:Plus	0	0	1	0	1	0	0	0	1	0
mmu_piR_025053|gb|DQ708201|Mus_musculus:15:74472994:74473021:Plus	0	0	1	0	0	0	0	1	0	0
mmu_piR_031995|gb|DQ718149|Mus_musculus:10:75301917:75301947:Plus	0	0	1	1	0	1	0	3	2	0
mmu_piR_035142|gb|DQ722818|Mus_musculus:11:103252404:103252434:Plus	0	0	1	0	0	0	0	0	0.5	0.5
mmu_piR_008212|gb|DQ566626|Mus_musculus:17:27035590:27035619:Minus	0	0	1	0	0	0	0	0	1	1
mmu_piR_039535|gb|piRNA_343|Mus_musculus:12:98838919:98838947:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_013243|gb|DQ690827|Mus_musculus:7:73663959:73663987:Minus	0	0	1	0	0	1	1	0	0	0
mmu_piR_030428|gb|DQ715948|Mus_musculus:10:85189359:85189386:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_001191|gb|DQ542637|Mus_musculus:9:67555986:67556015:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_021771|gb|DQ703404|Mus_musculus:10:85195236:85195264:Plus	0	0	1	1	0	0	0	3	1	0
mmu_piR_008521|gb|DQ567691|Mus_musculus:12:98840391:98840419:Plus	0	0	1	0	0	1	1	0	0	0
mmu_piR_007112|gb|DQ562832|Mus_musculus:4:93820424:93820454:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_018314|gb|DQ698359|Mus_musculus:8:26622149:26622177:Minus	0	0	1	0	0	0	0	0	1	0
mmu_piR_035722|gb|DQ723676|Mus_musculus:15:74474387:74474416:Plus	0	0	1	1	0	0	2	0	0	1
mmu_piR_016210|gb|DQ695240|Mus_musculus:7:73710893:73710921:Plus	0	0	1	0	1	0	0	0	1	0
mmu_piR_023311|gb|DQ705660|Mus_musculus:13:24914127:24914156:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_008647|gb|DQ568073|Mus_musculus:15:74471079:74471107:Plus	0	0	1	0	0	0	0	0	0	0.333333333333333
mmu_piR_011887|gb|DQ688724|Mus_musculus:12:98810142:98810170:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_012128|gb|DQ689115|Mus_musculus:5:113580785:113580814:Plus	0	0	1	0	0	0	1	0	0	0
mmu_piR_032325|gb|DQ718632|Mus_musculus:15:83182751:83182780:Minus	0	0	1	0	0	0	1	0	0	0
mmu_piR_039703|gb|piRNA_435|Mus_musculus:12:98813208:98813233:Minus	0	0	1	1	0	0	1	0	0	0
mmu_piR_015778|gb|DQ694594|Mus_musculus:17:27031660:27031688:Minus	0	0	1	0	1	0	0	0	0	1
mmu_piR_005025|gb|DQ554864|Mus_musculus:7:72974447:72974476:Minus	0	0	1	0	0	0	1	0	0	0
mmu_piR_009284|gb|DQ569857|Mus_musculus:17:27056055:27056083:Plus	0	0	1	0	1	0	0	0	0	1
mmu_piR_015375|gb|DQ693994|Mus_musculus:10:86002518:86002543:Minus	0	0	1	0	0	0	0	1	0	0.5
mmu_piR_026638|gb|DQ710513|Mus_musculus:6:127797062:127797091:Plus	0	0	1	0	0	0	1	0	1	0
mmu_piR_014751|gb|DQ693085|Mus_musculus:6:85077448:85077475:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_004187|gb|DQ552018|Mus_musculus:10:18490067:18490097:Minus	0	0	1	0	0	1	0	0	0	0
mmu_piR_033133|gb|DQ719874|Mus_musculus:2:150844854:150844883:Plus	0	0	1	1	0	0	0	0	1	2
mmu_piR_026955|gb|DQ710945|Mus_musculus:15:59086460:59086488:Minus	0	0	1	0	0.5	0	0	0.5	0	0
mmu_piR_004263|gb|DQ552321|Mus_musculus:2:92359375:92359404:Plus	0	0	1	0	0	1	0	0	0	0
mmu_piR_005559|gb|DQ556744|Mus_musculus:5:115111718:115111747:Minus	0	0	1	0	1	1	0	0	0	2
mmu_piR_023221|gb|DQ705528|Mus_musculus:15:59090784:59090813:Minus	0	0	1	1.5	0	0	0	0	0	0.5
mmu_piR_027081|gb|DQ711137|Mus_musculus:6:127795620:127795647:Plus	0	0	1	1	0	2	0	0	0	0
mmu_piR_021205|gb|DQ702585|Mus_musculus:15:59101493:59101523:Minus	0	0	1	3.5	1	0	0.5	0.5	0	0
mmu_piR_037872|gb|DQ726757|Mus_musculus:5:113596653:113596683:Plus	0	0	1	1	2	1	1	0	0	0
mmu_piR_015599|gb|DQ694339|Mus_musculus:14:22939978:22940008:Plus	0	0	1	0	0.5	0.5	0	0	0	0
mmu_piR_001256|gb|DQ542844|Mus_musculus:11:103244363:103244394:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_009946|gb|DQ685733|Mus_musculus:2:150949527:150949557:Minus	0	0	1	0	0	1	0	0	0	0
mmu_piR_038427|gb|piRNA_1241|Mus_musculus:17:66097435:66097459:Minus	0	0	1	0	0	0	0	0	1	1
mmu_piR_025014|gb|DQ708141|Mus_musculus:11:108236642:108236671:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_039616|gb|piRNA_3571|Mus_musculus:9:67528917:67528947:Minus	0	0	1	0	0	1	0	0	1	0
mmu_piR_020490|gb|DQ701561|Mus_musculus:17:27037191:27037216:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_023781|gb|DQ706375|Mus_musculus:6:127774795:127774822:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_018268|gb|DQ698288|Mus_musculus:2:92397811:92397840:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_028945|gb|DQ713819|Mus_musculus:7:73019020:73019049:Plus	0	0	1	0	0	0	0	0	1	0
mmu_piR_010466|gb|DQ686559|Mus_musculus:15:78489557:78489586:Minus	0	0	1	0	0	0.5	0	0	1	0
mmu_piR_006167|gb|DQ558428|Mus_musculus:6:127774243:127774271:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_021500|gb|DQ703005|Mus_musculus:17:27032556:27032585:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_022818|gb|DQ704953|Mus_musculus:17:27046398:27046428:Minus	0	0	1	0	0	0	0	0	1	0
mmu_piR_018316|gb|DQ698361|Mus_musculus:9:54014117:54014148:Minus	0	0	1	0	0	0	1	0	1	0
mmu_piR_004262|gb|DQ552320|Mus_musculus:10:75296781:75296809:Plus	0	0	1	1	0	0	0	0	1	0
mmu_piR_024934|gb|DQ708033|Mus_musculus:4:93821561:93821591:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_003366|gb|DQ549653|Mus_musculus:4:61708303:61708329:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_019523|gb|DQ700128|Mus_musculus:7:69795791:69795819:Plus	0	0	1	0	1	0	0	0	0	0
mmu_piR_018086|gb|DQ697981|Mus_musculus:2:92378691:92378721:Plus	0	0	1	0	0.5	0	0	0	0	0.5
mmu_piR_023060|gb|DQ705304|Mus_musculus:9:67513643:67513672:Minus	0	0	1	0	0	0	0	0	1	0
mmu_piR_002427|gb|DQ546526|Mus_musculus:7:73699237:73699264:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_023831|gb|DQ706449|Mus_musculus:14:22927876:22927905:Plus	0	0	1	0	0	0	0	0.333333333333333	0	0
mmu_piR_010901|gb|DQ687220|Mus_musculus:6:127780515:127780544:Plus	0	0	1	0	1	0	0	0	1	1
mmu_piR_008882|gb|DQ568742|Mus_musculus:9:67541400:67541429:Plus	0	0	1	0	0	0	0	1	0	0
mmu_piR_027808|gb|DQ712193|Mus_musculus:2:92365629:92365655:Plus	0	0	1	0	0	1	0	1	0	0
mmu_piR_032580|gb|DQ719013|Mus_musculus:8:28760932:28760961:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_013676|gb|DQ691494|Mus_musculus:9:67519580:67519610:Minus	0	0	1	0	0	0	0	1	0	0
mmu_piR_010353|gb|DQ686380|Mus_musculus:17:27083728:27083753:Plus	0	0	1	0	0	1	0.5	0	0	0
mmu_piR_033907|gb|DQ721018|Mus_musculus:15:78496240:78496268:Minus	0	0	1	0	0	0	1	0	0	1
mmu_piR_026020|gb|DQ709598|Mus_musculus:15:74466970:74466999:Plus	0	0	1	1	0	0	1	0	1	0.5
mmu_piR_026363|gb|DQ710121|Mus_musculus:4:57454098:57454128:Minus	0	0	1	1	1	0	2	0	0	0
mmu_piR_012698|gb|DQ689997|Mus_musculus:7:125121621:125121650:Minus	0	0	1	0	0	0	1	0	0	0
mmu_piR_022236|gb|DQ704123|Mus_musculus:10:60827375:60827403:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_035390|gb|DQ723178|Mus_musculus:9:67554517:67554547:Plus	0	0	1	0	1	0	0	0	1	1
mmu_piR_002162|gb|DQ545497|Mus_musculus:10:86048819:86048850:Plus	0	0	1	0	0	0	1	0	0.5	0
mmu_piR_021585|gb|DQ703138|Mus_musculus:7:73678305:73678333:Minus	0	0	1	0	0	1	0	0	1	0
